        generated_by     ICGEM (hosted at GFZ-Potsdam)
     generating_date     2025/01/28
----------------------------------------------------------------------
           modelname     WHU-SWPU-GOGR2022S
     max_used_degree           300
----------------------------------------------------------------------
         tide_system     tide_free
    zero_degree_term     included
----------------------------------------------------------------------
          refsysname     WGS84
   max_degree_refpot             8
            gmrefpot      3.98600441800E+14[m**3/s**2]
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
----------------------------------------------------------------------
    number_of_points         10000
      latlimit_north       90.000000000000    
      latlimit_south      -90.000000000000    
      longlimit_west      -15.000000000000    
      longlimit_east       40.000000000000    
----------------------------------------------------------------------
description of columns -----------------------------------------------
 1 identifier (from input)
 2 longitude  (from input)    [degree]
 3 latitude   (from input)    [degree]
 4 h_over_ell (from input)     [meter]
 -------------------------------------
 5 gravity_potential       [m**2/s**2]  gravity_potential(h)              
----------------------------------------------------------------------

end_of_head ================================================================
30001        -15.00000000   45.00000000  0.000000E+00  6.263741636769E+07
30002        -15.00000000   46.00000000  0.000000E+00  6.263741288374E+07
30003        -15.00000000   47.00000000  0.000000E+00  6.263741499164E+07
30004        -15.00000000   48.00000000  0.000000E+00  6.263742089977E+07
30005        -15.00000000   49.00000000  0.000000E+00  6.263741499243E+07
30006        -15.00000000   50.00000000  0.000000E+00  6.263741229334E+07
30007        -15.00000000   51.00000000  0.000000E+00  6.263743568390E+07
30008        -15.00000000   52.00000000  0.000000E+00  6.263745121918E+07
30009        -15.00000000   53.00000000  0.000000E+00  6.263744759398E+07
30010        -15.00000000   54.00000000  0.000000E+00  6.263742627077E+07
30011        -15.00000000   55.00000000  0.000000E+00  6.263742151622E+07
30012        -15.00000000   56.00000000  0.000000E+00  6.263744546291E+07
30013        -15.00000000   57.00000000  0.000000E+00  6.263744395291E+07
30014        -15.00000000   58.00000000  0.000000E+00  6.263744519068E+07
30015        -15.00000000   59.00000000  0.000000E+00  6.263743494651E+07
30016        -15.00000000   60.00000000  0.000000E+00  6.263744685987E+07
30017        -15.00000000   61.00000000  0.000000E+00  6.263744025737E+07
30018        -15.00000000   62.00000000  0.000000E+00  6.263744951896E+07
30019        -15.00000000   63.00000000  0.000000E+00  6.263745465012E+07
30020        -15.00000000   64.00000000  0.000000E+00  6.263748624724E+07
30021        -15.00000000   65.00000000  0.000000E+00  6.263750456371E+07
30022        -15.00000000   66.00000000  0.000000E+00  6.263749260104E+07
30023        -15.00000000   67.00000000  0.000000E+00  6.263747310300E+07
30024        -15.00000000   68.00000000  0.000000E+00  6.263745098554E+07
30025        -15.00000000   69.00000000  0.000000E+00  6.263744852238E+07
30026        -15.00000000   70.00000000  0.000000E+00  6.263743796176E+07
30027        -15.00000000   71.00000000  0.000000E+00  6.263742340635E+07
30028        -15.00000000   72.00000000  0.000000E+00  6.263739108642E+07
30029        -15.00000000   73.00000000  0.000000E+00  6.263736553720E+07
30030        -15.00000000   74.00000000  0.000000E+00  6.263735232870E+07
30031        -15.00000000   75.00000000  0.000000E+00  6.263731935247E+07
30032        -15.00000000   76.00000000  0.000000E+00  6.263726304363E+07
30033        -15.00000000   77.00000000  0.000000E+00  6.263719588137E+07
30034        -15.00000000   78.00000000  0.000000E+00  6.263716117416E+07
30035        -15.00000000   79.00000000  0.000000E+00  6.263715636143E+07
30036        -15.00000000   80.00000000  0.000000E+00  6.263716402683E+07
30037        -15.00000000   81.00000000  0.000000E+00  6.263716294406E+07
30038        -15.00000000   82.00000000  0.000000E+00  6.263715353252E+07
30039        -15.00000000   83.00000000  0.000000E+00  6.263714853263E+07
30040        -15.00000000   84.00000000  0.000000E+00  6.263711373404E+07
30041        -15.00000000   85.00000000  0.000000E+00  6.263710262021E+07
30042        -15.00000000   86.00000000  0.000000E+00  6.263706815561E+07
30043        -15.00000000   87.00000000  0.000000E+00  6.263705550313E+07
30044        -15.00000000   88.00000000  0.000000E+00  6.263702537680E+07
30045        -15.00000000   89.00000000  0.000000E+00  6.263700846812E+07
30046        -15.00000000   90.00000000  0.000000E+00  6.263701013577E+07
30047        -14.00000000  -90.00000000  0.000000E+00  6.263657565927E+07
30048        -14.00000000  -89.00000000  0.000000E+00  6.263657007791E+07
30049        -14.00000000  -88.00000000  0.000000E+00  6.263657050197E+07
30050        -14.00000000  -87.00000000  0.000000E+00  6.263661299679E+07
30051        -14.00000000  -86.00000000  0.000000E+00  6.263667979071E+07
30052        -14.00000000  -85.00000000  0.000000E+00  6.263670717742E+07
30053        -14.00000000  -84.00000000  0.000000E+00  6.263672061277E+07
30054        -14.00000000  -83.00000000  0.000000E+00  6.263672797369E+07
30055        -14.00000000  -82.00000000  0.000000E+00  6.263674286120E+07
30056        -14.00000000  -81.00000000  0.000000E+00  6.263673971639E+07
30057        -14.00000000  -80.00000000  0.000000E+00  6.263677887943E+07
30058        -14.00000000  -79.00000000  0.000000E+00  6.263679670839E+07
30059        -14.00000000  -78.00000000  0.000000E+00  6.263680223301E+07
30060        -14.00000000  -77.00000000  0.000000E+00  6.263687801164E+07
30061        -14.00000000  -76.00000000  0.000000E+00  6.263688941564E+07
30062        -14.00000000  -75.00000000  0.000000E+00  6.263689725095E+07
30063        -14.00000000  -74.00000000  0.000000E+00  6.263687688766E+07
30064        -14.00000000  -73.00000000  0.000000E+00  6.263691823586E+07
30065        -14.00000000  -72.00000000  0.000000E+00  6.263696833470E+07
30066        -14.00000000  -71.00000000  0.000000E+00  6.263693105593E+07
30067        -14.00000000  -70.00000000  0.000000E+00  6.263690492026E+07
